sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
AR;051007;"Caprese Michelangelo";"Caprese Michelangelo";;NO;B693;43,6418742;11,9865849;66,4692;051
AR;051008;"Castel Focognano";"Castel Focognano";;NO;C102;43,6515534;11,8356500;56,1705;051
AR;051010;"Castel San Niccolò";"Castel San Niccolò";;NO;C263;43,7419253;11,7053002;83,1122;051
AR;051011;"Castiglion Fibocchi";"Castiglion Fibocchi";;NO;C318;43,5277285;11,7632439;25,4329;051
AR;051012;"Castiglion Fiorentino";"Castiglion Fiorentino";;NO;C319;43,3413756;11,9239825;112,4476;051
AR;051013;Cavriglia;Cavriglia;;NO;C407;43,5222530;11,4885042;60,4955;051
AR;051014;Chitignano;Chitignano;;NO;C648;43,6613835;11,8805814;14,9578;051
AR;051015;"Chiusi della Verna";"Chiusi della Verna";;NO;C663;43,6999360;11,9344473;101,0035;051
AR;051016;"Civitella in Val di Chiana";"Civitella in Val di Chiana";;NO;C774;43,4031731;11,7709154;100,3253;051
AR;051017;Cortona;Cortona;;NO;D077;43,2750456;11,9851382;341,8489;051
AR;051018;"Foiano della Chiana";"Foiano della Chiana";;NO;D649;43,2523558;11,8184119;40,9255;051
AR;051020;"Loro Ciuffenna";"Loro Ciuffenna";;NO;E693;43,5933622;11,6315339;88,3877;051
AR;051021;Lucignano;Lucignano;;NO;E718;43,2747617;11,7462118;44,3056;051
AR;051022;"Marciano della Chiana";"Marciano della Chiana";;NO;E933;43,3050345;11,7860160;23,7636;051
AR;051023;Montemignaio;Montemignaio;;NO;F565;43,7399445;11,6198353;25,9540;051
AR;051024;Monterchi;Monterchi;;NO;F594;43,4855147;12,1118279;29,5816;051
AR;051025;"Monte San Savino";"Monte San Savino";;NO;F628;43,3314305;11,7245326;90,0881;051
AR;051026;Montevarchi;Montevarchi;;NO;F656;43,5236412;11,5673990;56,3811;051
AR;051027;"Ortignano Raggiolo";"Ortignano Raggiolo";;NO;G139;43,6814813;11,7525364;36,3806;051
AR;051030;"Pieve Santo Stefano";"Pieve Santo Stefano";;NO;G653;43,6688283;12,0416966;155,5756;051
AR;051031;Poppi;Poppi;;NO;G879;43,7233020;11,7656032;97,3322;051
AR;051033;"San Giovanni Valdarno";"San Giovanni Valdarno";;NO;H901;43,5665195;11,5300459;21,4760;051
AR;051034;Sansepolcro;Sansepolcro;;NO;I155;43,5709738;12,1416789;91,1927;051
AR;051035;Sestino;Sestino;;NO;I681;43,7083514;12,2972000;80,7465;051
AR;051037;Subbiano;Subbiano;;NO;I991;43,5754656;11,8703396;79,1363;051
AR;051038;Talla;Talla;;NO;L038;43,6019730;11,7867743;59,5149;051
AR;051039;"Terranuova Bracciolini";"Terranuova Bracciolini";;NO;L123;43,5508914;11,5858110;84,2594;051
AR;051040;"Castelfranco Piandiscò";"Castelfranco Piandiscò";;NO;M322;43,6209783;11,5543573;55,5553;051
AR;051041;"Pratovecchio Stia";"Pratovecchio Stia";;NO;M329;43,7986982;11,7086106;138,5558;051
AR;051042;"Laterina Pergine Valdarno";"Laterina Pergine Valdarno";;NO;M392;43,4704532;11,6855258;70,3205;051
SI;052001;"Abbadia San Salvatore";"Abbadia San Salvatore";;NO;A006;42,8809596;11,6772509;59,1192;052
SI;052002;Asciano;Asciano;;NO;A461;43,2348457;11,5594830;216,4884;052
SI;052003;Buonconvento;Buonconvento;;NO;B269;43,1383416;11,4821315;64,9885;052
SI;052004;"Casole d'Elsa";"Casole d'Elsa";;NO;B984;43,3414240;11,0452307;147,9910;052
SI;052005;"Castellina in Chianti";"Castellina in Chianti";;NO;C172;43,4699861;11,2856627;99,2394;052
SI;052006;"Castelnuovo Berardenga";"Castelnuovo Berardenga";;NO;C227;43,3455373;11,5020148;177,0633;052
SI;052007;"Castiglione d'Orcia";"Castiglione d'Orcia";;NO;C313;43,0045058;11,6167990;141,7129;052
SI;052008;Cetona;Cetona;;NO;C587;42,9655893;11,9002676;53,4782;052
SI;052009;"Chianciano Terme";"Chianciano Terme";;NO;C608;43,0585889;11,8312693;36,7971;052
SI;052010;Chiusdino;Chiusdino;;NO;C661;43,1551546;11,0881032;141,8767;052
SI;052011;Chiusi;Chiusi;;NO;C662;43,0166678;11,9477159;58,0897;052
SI;052012;"Colle di Val d'Elsa";"Colle di Val d'Elsa";;NO;C847;43,4213539;11,1173087;91,9926;052
SI;052013;"Gaiole in Chianti";"Gaiole in Chianti";;NO;D858;43,4678318;11,4340795;128,9300;052
SI;052015;Montepulciano;Montepulciano;;NO;F592;43,0927863;11,7804473;165,7308;052
SI;052016;Monteriggioni;Monteriggioni;;NO;F598;43,3930034;11,2188851;100,0357;052
SI;052017;"Monteroni d'Arbia";"Monteroni d'Arbia";;NO;F605;43,2312070;11,4220303;105,9217;052
SI;052018;Monticiano;Monticiano;;NO;F676;43,1397089;11,1801786;110,1945;052
SI;052019;Murlo;Murlo;;NO;F815;43,1684390;11,3912567;114,5429;052
SI;052020;Piancastagnaio;Piancastagnaio;;NO;G547;42,8493000;11,6919491;69,2241;052
SI;052021;Pienza;Pienza;;NO;G602;43,0766655;11,6791336;122,7806;052
SI;052022;Poggibonsi;Poggibonsi;;NO;G752;43,4673649;11,1466235;70,6882;052
SI;052023;"Radda in Chianti";"Radda in Chianti";;NO;H153;43,4864974;11,3741739;80,1408;052
SI;052024;Radicofani;Radicofani;;NO;H156;42,8968038;11,7664850;117,6770;052
SI;052025;Radicondoli;Radicondoli;;NO;H157;43,2610884;11,0418507;132,5478;052
SI;052026;"Rapolano Terme";"Rapolano Terme";;NO;H185;43,2864905;11,6041546;82,8392;052
SI;052027;"San Casciano dei Bagni";"San Casciano dei Bagni";;NO;H790;42,8712425;11,8752504;92,9314;052
SI;052028;"San Gimignano";"San Gimignano";;NO;H875;43,4675310;11,0430697;138,7844;052
SI;052030;"San Quirico d'Orcia";"San Quirico d'Orcia";;NO;I135;43,0603933;11,6037668;42,3729;052
SI;052031;Sarteano;Sarteano;;NO;I445;42,9895254;11,8691610;84,4842;052
SI;052032;Siena;Siena;;SI;I726;43,3180049;11,3320017;118,8114;052
SI;052033;Sinalunga;Sinalunga;;NO;A468;43,2121397;11,7369724;79,0944;052
SI;052034;Sovicille;Sovicille;;NO;I877;43,2802561;11,2280741;142,4757;052
SI;052035;"Torrita di Siena";"Torrita di Siena";;NO;L303;43,1666517;11,7719160;58,2851;052
SI;052036;Trequanda;Trequanda;;NO;L384;43,1889049;11,6676331;64,0745;052
SI;052037;Montalcino;Montalcino;;NO;M378;43,0612441;11,4899181;308,2999;052
GR;053001;Arcidosso;Arcidosso;;NO;A369;42,8714879;11,5387050;93,6864;053
GR;053002;Campagnatico;Campagnatico;;NO;B497;42,8827007;11,2749396;161,9632;053
GR;053003;Capalbio;Capalbio;;NO;B646;42,4529058;11,4221884;187,5591;053
GR;053004;"Castel del Piano";"Castel del Piano";;NO;C085;42,8929281;11,5376979;67,8837;053
GR;053005;Castell'Azzara;Castell'Azzara;;NO;C147;42,7734848;11,6977926;64,3642;053
GR;053006;"Castiglione della Pescaia";"Castiglione della Pescaia";;NO;C310;42,7725001;10,8908703;208,7701;053
GR;053007;Cinigiano;Cinigiano;;NO;C705;42,8911665;11,3945600;160,7953;053
GR;053008;"Civitella Paganico";"Civitella Paganico";;NO;C782;42,9938199;11,2815739;194,9949;053
GR;053009;Follonica;Follonica;;NO;D656;42,9225899;10,7598518;56,1887;053
GR;053010;Gavorrano;Gavorrano;;NO;D948;42,9255057;10,9059419;165,0577;053
GR;053011;Grosseto;Grosseto;;SI;E202;42,7602906;11,1137030;473,0252;053
GR;053012;"Isola del Giglio";"Isola del Giglio";;NO;E348;42,3663128;10,9002358;24,2129;053
GR;053013;"Magliano in Toscana";"Magliano in Toscana";;NO;E810;42,5981635;11,2942430;250,8160;053
GR;053014;Manciano;Manciano;;NO;E875;42,5873730;11,5155585;372,7425;053
GR;053015;"Massa Marittima";"Massa Marittima";;NO;F032;43,0503682;10,8879481;282,9192;053
GR;053016;"Monte Argentario";"Monte Argentario";;NO;F437;42,4387726;11,1157618;60,1265;053
GR;053017;Montieri;Montieri;;NO;F677;43,1307874;11,0161573;108,5304;053
GR;053018;Orbetello;Orbetello;;NO;G088;42,4374091;11,2098619;226,5688;053
GR;053019;Pitigliano;Pitigliano;;NO;G716;42,6350904;11,6692050;102,3198;053
GR;053020;Roccalbegna;Roccalbegna;;NO;H417;42,7858613;11,5075475;124,4207;053
GR;053021;Roccastrada;Roccastrada;;NO;H449;43,0112794;11,1674578;283,6940;053
GR;053022;"Santa Fiora";"Santa Fiora";;NO;I187;42,8315379;11,5855735;63,5117;053
GR;053023;Scansano;Scansano;;NO;I504;42,6879257;11,3330642;273,0880;053
GR;053024;Scarlino;Scarlino;;NO;I510;42,9061484;10,8522259;88,1653;053
GR;053025;Seggiano;Seggiano;;NO;I571;42,9285467;11,5588808;49,3106;053
GR;053026;Sorano;Sorano;;NO;I841;42,6815931;11,7137553;173,8731;053
GR;053027;"Monterotondo Marittimo";"Monterotondo Marittimo";;NO;F612;43,1454888;10,8559837;101,9665;053
GR;053028;Semproniano;Semproniano;;NO;I601;42,7302185;11,5416973;81,7217;053
PG;054001;Assisi;Assisi;;NO;A475;43,0708575;12,6149470;186,9916;054
PG;054002;"Bastia Umbra";"Bastia Umbra";;NO;A710;43,0666562;12,5489597;27,6420;054
PG;054003;Bettona;Bettona;;NO;A832;43,0135454;12,4845652;45,0540;054
PG;054004;Bevagna;Bevagna;;NO;A835;42,9338037;12,6089885;56,3355;054
PG;054005;"Campello sul Clitunno";"Campello sul Clitunno";;NO;B504;42,8200339;12,7769150;50,0441;054
PG;054006;Cannara;Cannara;;NO;B609;42,9950651;12,5827158;33,0017;054
PG;054007;Cascia;Cascia;;NO;B948;42,7181952;13,0135601;181,3664;054
PG;054008;"Castel Ritaldi";"Castel Ritaldi";;NO;C252;42,8231004;12,6724483;22,8168;054
PG;054009;"Castiglione del Lago";"Castiglione del Lago";;NO;C309;43,1276422;12,0534988;204,8589;054
PG;054010;"Cerreto di Spoleto";"Cerreto di Spoleto";;NO;C527;42,8210046;12,9172747;74,2697;054
PG;054011;Citerna;Citerna;;NO;C742;43,4980955;12,1163748;23,6110;054
PG;054012;"Città della Pieve";"Città della Pieve";;NO;C744;42,9521108;12,0025335;110,7264;054
PG;054013;"Città di Castello";"Città di Castello";;NO;C745;43,4570323;12,2382088;386,6593;054
PG;054014;Collazzone;Collazzone;;NO;C845;42,8995503;12,4359781;56,9722;054
PG;054015;Corciano;Corciano;;NO;C990;43,1283776;12,2861978;64,7899;054
PG;054016;Costacciaro;Costacciaro;;NO;D108;43,3589311;12,7119381;41,2063;054
PG;054017;Deruta;Deruta;;NO;D279;42,9820996;12,4197496;44,1446;054
PG;054018;Foligno;Foligno;;NO;D653;42,9558198;12,7032519;264,0299;054
PG;054019;"Fossato di Vico";"Fossato di Vico";;NO;D745;43,2946753;12,7613150;35,6578;054
PG;054020;"Fratta Todina";"Fratta Todina";;NO;D787;42,8575266;12,3665665;17,3649;054
PG;054021;"Giano dell'Umbria";"Giano dell'Umbria";;NO;E012;42,8337000;12,5780666;43,8490;054
PG;054022;"Gualdo Cattaneo";"Gualdo Cattaneo";;NO;E229;42,9091904;12,5561309;95,8082;054
PG;054023;"Gualdo Tadino";"Gualdo Tadino";;NO;E230;43,2309090;12,7848024;123,8127;054
PG;054024;Gubbio;Gubbio;;NO;E256;43,3529745;12,5793028;527,2445;054
PG;054025;"Lisciano Niccone";"Lisciano Niccone";;NO;E613;43,2465266;12,1432624;35,2221;054
PG;054026;Magione;Magione;;NO;E805;43,1427543;12,2052460;129,2229;054
PG;054027;Marsciano;Marsciano;;NO;E975;42,9107767;12,3373271;160,1531;054
PG;054028;"Massa Martana";"Massa Martana";;NO;F024;42,7755513;12,5232506;78,2224;054
PG;054029;"Monte Castello di Vibio";"Monte Castello di Vibio";;NO;F456;42,8403370;12,3523157;32,1723;054
PG;054030;Montefalco;Montefalco;;NO;F492;42,8937230;12,6523816;69,5031;054
PG;054031;"Monteleone di Spoleto";"Monteleone di Spoleto";;NO;F540;42,6515576;12,9518378;62,2859;054
PG;054032;"Monte Santa Maria Tiberina";"Monte Santa Maria Tiberina";;NO;F629;43,4367752;12,1626736;72,6497;054
PG;054033;Montone;Montone;;NO;F685;43,3639074;12,3269195;51,4750;054
PG;054034;"Nocera Umbra";"Nocera Umbra";;NO;F911;43,1112555;12,7901138;158,1645;054
PG;054035;Norcia;Norcia;;NO;F935;42,7925964;13,0931821;276,3441;054
PG;054036;Paciano;Paciano;;NO;G212;43,0223177;12,0707978;17,0016;054
PG;054037;Panicale;Panicale;;NO;G308;43,0293770;12,1000485;79,8770;054
PG;054038;"Passignano sul Trasimeno";"Passignano sul Trasimeno";;NO;G359;43,1848457;12,1366286;80,8117;054
PG;054039;Perugia;Perugia;;SI;G478;43,1118312;12,3885382;447,5193;054
PG;054040;Piegaro;Piegaro;;NO;G601;42,9705289;12,0860415;98,7548;054
PG;054041;Pietralunga;Pietralunga;;NO;G618;43,4422826;12,4367548;140,9454;054
PG;054042;Poggiodomo;Poggiodomo;;NO;G758;42,7116596;12,9347681;40,3530;054
PG;054043;Preci;Preci;;NO;H015;42,8789895;13,0389934;80,9743;054
PG;054044;"San Giustino";"San Giustino";;NO;H935;43,5484308;12,1765252;80,3340;054
PG;054045;"Sant'Anatolia di Narco";"Sant'Anatolia di Narco";;NO;I263;42,7329189;12,8356956;46,2453;054
PG;054046;"Scheggia e Pascelupo";"Scheggia e Pascelupo";;NO;I522;43,4035431;12,6682090;63,7882;054
PG;054047;Scheggino;Scheggino;;NO;I523;42,7125167;12,8310709;36,8998;054
PG;054048;Sellano;Sellano;;NO;I585;42,8889275;12,9271799;85,6423;054
PG;054049;Sigillo;Sigillo;;NO;I727;43,3315502;12,7409289;26,1932;054
PG;054050;Spello;Spello;;NO;I888;42,9921070;12,6710697;61,6155;054
PG;054051;Spoleto;Spoleto;;NO;I921;42,7343750;12,7383654;346,6091;054
PG;054052;Todi;Todi;;NO;L188;42,7819704;12,4069404;223,3986;054
PG;054053;Torgiano;Torgiano;;NO;L216;43,0255896;12,4339818;38,0432;054
PG;054054;Trevi;Trevi;;NO;L397;42,8774243;12,7477490;71,1514;054
PG;054055;"Tuoro sul Trasimeno";"Tuoro sul Trasimeno";;NO;L466;43,2087390;12,0716341;55,9088;054
PG;054056;Umbertide;Umbertide;;NO;D786;43,3065625;12,3269485;200,2537;054
PG;054057;Valfabbrica;Valfabbrica;;NO;L573;43,1594405;12,6016366;92,8088;054
PG;054058;"Vallo di Nera";"Vallo di Nera";;NO;L627;42,7696820;12,8623463;36,2029;054
PG;054059;Valtopina;Valtopina;;NO;L653;43,0589297;12,7545816;40,6495;054
TR;055001;Acquasparta;Acquasparta;;NO;A045;42,6903614;12,5462203;81,9480;055
TR;055002;Allerona;Allerona;;NO;A207;42,8115338;11,9737871;82,4275;055
TR;055003;Alviano;Alviano;;NO;A242;42,5878724;12,2955536;23,7768;055
TR;055004;Amelia;Amelia;;NO;A262;42,5587692;12,4119682;132,0475;055
TR;055005;Arrone;Arrone;;NO;A439;42,5827796;12,7691479;41,0716;055
TR;055006;Attigliano;Attigliano;;NO;A490;42,5148791;12,2893937;10,5817;055
TR;055007;Baschi;Baschi;;NO;A691;42,6701989;12,2162530;68,0996;055
TR;055008;"Calvi dell'Umbria";"Calvi dell'Umbria";;NO;B446;42,4013924;12,5675843;45,7085;055
TR;055009;"Castel Giorgio";"Castel Giorgio";;NO;C117;42,7077639;11,9795889;42,5630;055
TR;055010;"Castel Viscardo";"Castel Viscardo";;NO;C289;42,7554981;12,0015732;26,6036;055
TR;055011;Fabro;Fabro;;NO;D454;42,8633212;12,0129738;34,5489;055
TR;055012;Ferentillo;Ferentillo;;NO;D538;42,6205372;12,7900665;69,7628;055
TR;055013;Ficulle;Ficulle;;NO;D570;42,8360468;12,0662217;64,5088;055
TR;055014;Giove;Giove;;NO;E045;42,5092567;12,3252549;15,2583;055
TR;055015;Guardea;Guardea;;NO;E241;42,6235354;12,2971552;39,2900;055
TR;055016;"Lugnano in Teverina";"Lugnano in Teverina";;NO;E729;42,5742838;12,3305458;30,1959;055
TR;055017;Montecastrilli;Montecastrilli;;NO;F457;42,6497704;12,4878122;62,4408;055
TR;055018;Montecchio;Montecchio;;NO;F462;42,6623830;12,2870771;49,1994;055
TR;055019;Montefranco;Montefranco;;NO;F510;42,5970509;12,7662969;9,9408;055
TR;055020;Montegabbione;Montegabbione;;NO;F513;42,9215813;12,0927014;51,8820;055
TR;055021;"Monteleone d'Orvieto";"Monteleone d'Orvieto";;NO;F543;42,9164134;12,0513840;23,9139;055
TR;055022;Narni;Narni;;NO;F844;42,5192600;12,5151852;197,6168;055
TR;055023;Orvieto;Orvieto;;NO;G148;42,7181522;12,1082237;280,4273;055
TR;055024;Otricoli;Otricoli;;NO;G189;42,4232050;12,4782826;27,6140;055
TR;055025;Parrano;Parrano;;NO;G344;42,8638941;12,1065447;40,1947;055
TR;055026;"Penna in Teverina";"Penna in Teverina";;NO;G432;42,4923695;12,3554562;10,0859;055
TR;055027;Polino;Polino;;NO;G790;42,5848221;12,8439332;19,7299;055
TR;055028;Porano;Porano;;NO;G881;42,6872116;12,1021326;13,8381;055
TR;055029;"San Gemini";"San Gemini";;NO;H857;42,6134530;12,5463707;27,3219;055
TR;055030;"San Venanzo";"San Venanzo";;NO;I381;42,8691422;12,2664886;169,7825;055
TR;055031;Stroncone;Stroncone;;NO;I981;42,4982073;12,6627364;70,8833;055
TR;055032;Terni;Terni;;SI;L117;42,5607395;12,6467819;213,3583;055
TR;055033;"Avigliano Umbro";"Avigliano Umbro";;NO;M258;42,6554332;12,4284779;51,6926;055
VT;056001;Acquapendente;Acquapendente;;NO;A040;42,7439645;11,8647326;131,7110;056
VT;056002;"Arlena di Castro";"Arlena di Castro";;NO;A412;42,4629823;11,8238438;21,8404;056
VT;056003;Bagnoregio;Bagnoregio;;NO;A577;42,6258333;12,0985693;72,6640;056
VT;056004;"Barbarano Romano";"Barbarano Romano";;NO;A628;42,2521650;12,0656018;37,7264;056
VT;056005;"Bassano Romano";"Bassano Romano";;NO;A704;42,2181657;12,1929059;37,4859;056
VT;056006;"Bassano in Teverina";"Bassano in Teverina";;NO;A706;42,4631159;12,3084812;12,3758;056
VT;056007;Blera;Blera;;NO;A857;42,2751414;12,0252461;92,6539;056
VT;056008;Bolsena;Bolsena;;NO;A949;42,6440770;11,9867594;63,2341;056
VT;056009;Bomarzo;Bomarzo;;NO;A955;42,4911337;12,2513029;39,4857;056
VT;056010;Calcata;Calcata;;NO;B388;42,2199891;12,4257198;7,7448;056
VT;056011;Canepina;Canepina;;NO;B597;42,3808496;12,2334952;21,1013;056
VT;056012;Canino;Canino;;NO;B604;42,4642903;11,7489831;124,0432;056
VT;056013;Capodimonte;Capodimonte;;NO;B663;42,5516986;11,9124852;61,2697;056
VT;056014;Capranica;Capranica;;NO;B688;42,2564750;12,1780034;40,9946;056
VT;056015;Caprarola;Caprarola;;NO;B691;42,3276502;12,2380257;57,7712;056
VT;056016;Carbognano;Carbognano;;NO;B735;42,3317261;12,2669416;17,5057;056
VT;056017;"Castel Sant'Elia";"Castel Sant'Elia";;NO;C269;42,2495723;12,3682283;24,5348;056
VT;056018;"Castiglione in Teverina";"Castiglione in Teverina";;NO;C315;42,6446814;12,2037280;20,1532;056
VT;056019;Celleno;Celleno;;NO;C446;42,5599399;12,1260817;24,4796;056
VT;056020;Cellere;Cellere;;NO;C447;42,5080763;11,7679168;37,0748;056
VT;056021;"Civita Castellana";"Civita Castellana";;NO;C765;42,2888265;12,4112751;83,7142;056
VT;056022;"Civitella d'Agliano";"Civitella d'Agliano";;NO;C780;42,6060981;12,1881542;32,9989;056
VT;056023;Corchiano;Corchiano;;NO;C988;42,3454090;12,3573819;33,6888;056
VT;056024;"Fabrica di Roma";"Fabrica di Roma";;NO;D452;42,3344906;12,2954849;34,8646;056
VT;056025;Faleria;Faleria;;NO;D475;42,2262678;12,4430787;25,5067;056
VT;056026;Farnese;Farnese;;NO;D503;42,5499431;11,7251038;53,1888;056
VT;056027;Gallese;Gallese;;NO;D870;42,3731760;12,4026192;36,7740;056
VT;056028;Gradoli;Gradoli;;NO;E126;42,6440945;11,8561040;43,7635;056
VT;056029;Graffignano;Graffignano;;NO;E128;42,5730120;12,2044563;29,0164;056
VT;056030;"Grotte di Castro";"Grotte di Castro";;NO;E210;42,6739173;11,8702449;33,3428;056
VT;056031;"Ischia di Castro";"Ischia di Castro";;NO;E330;42,5440771;11,7565934;104,5481;056
VT;056032;Latera;Latera;;NO;E467;42,6262160;11,8285336;22,5692;056
VT;056033;Lubriano;Lubriano;;NO;E713;42,6352636;12,1067870;16,4881;056
VT;056034;Marta;Marta;;NO;E978;42,5354912;11,9248814;33,5947;056
VT;056035;"Montalto di Castro";"Montalto di Castro";;NO;F419;42,3534010;11,6038802;190,3414;056
VT;056036;Montefiascone;Montefiascone;;NO;F499;42,5379013;12,0303131;105,1337;056
VT;056037;"Monte Romano";"Monte Romano";;NO;F603;42,2677047;11,8987620;86,3801;056
VT;056038;Monterosi;Monterosi;;NO;F606;42,1967045;12,3078826;10,7955;056
VT;056039;Nepi;Nepi;;NO;F868;42,2424861;12,3486150;83,3769;056
VT;056040;Onano;Onano;;NO;G065;42,6919545;11,8161204;24,2440;056
VT;056041;"Oriolo Romano";"Oriolo Romano";;NO;G111;42,1589286;12,1382889;18,8784;056
VT;056042;Orte;Orte;;NO;G135;42,4603917;12,3862364;69,5011;056
VT;056043;Piansano;Piansano;;NO;G571;42,5175751;11,8283604;26,8641;056
VT;056044;Proceno;Proceno;;NO;H071;42,7570051;11,8304556;42,4408;056
VT;056045;Ronciglione;Ronciglione;;NO;H534;42,2914614;12,2168702;52,7184;056
VT;056046;"Villa San Giovanni in Tuscia";"Villa San Giovanni in Tuscia";;NO;H913;42,2834496;12,0529077;5,4166;056
VT;056047;"San Lorenzo Nuovo";"San Lorenzo Nuovo";;NO;H969;42,6857394;11,9058742;27,0225;056
VT;056048;"Soriano nel Cimino";"Soriano nel Cimino";;NO;I855;42,4184989;12,2320883;77,9999;056
VT;056049;Sutri;Sutri;;NO;L017;42,2417161;12,2246922;60,8741;056
VT;056050;Tarquinia;Tarquinia;;NO;D024;42,2545274;11,7586609;278,2651;056
VT;056051;Tessennano;Tessennano;;NO;L150;42,4769318;11,7894408;15,1074;056
VT;056052;Tuscania;Tuscania;;NO;L310;42,4167042;11,8757056;209,4102;056
VT;056053;Valentano;Valentano;;NO;L569;42,5691935;11,8183379;43,0998;056
VT;056054;Vallerano;Vallerano;;NO;L612;42,3836792;12,2640966;15,5368;056
VT;056055;Vasanello;Vasanello;;NO;A701;42,4184269;12,3470068;29,0158;056
VT;056056;Vejano;Vejano;;NO;L713;42,2159456;12,0950574;45,1859;056
VT;056057;Vetralla;Vetralla;;NO;L814;42,3209049;12,0533317;113,2050;056
VT;056058;Vignanello;Vignanello;;NO;L882;42,3837383;12,2780119;20,4513;056
VT;056059;Viterbo;Viterbo;;SI;M082;42,4169360;12,1044977;404,2271;056
VT;056060;Vitorchiano;Vitorchiano;;NO;M086;42,4703096;12,1742220;30,8551;056
RI;057001;Accumoli;Accumoli;;NO;A019;42,7133138;13,2579844;87,3157;057
RI;057002;Amatrice;Amatrice;;NO;A258;42,6270392;13,2919434;174,3766;057
RI;057003;Antrodoco;Antrodoco;;NO;A315;42,4166519;13,0781487;63,6320;057
RI;057004;Ascrea;Ascrea;;NO;A464;42,1960453;12,9967372;13,7397;057
RI;057005;"Belmonte in Sabina";"Belmonte in Sabina";;NO;A765;42,3179583;12,8927862;23,8144;057
RI;057006;Borbona;Borbona;;NO;A981;42,5120626;13,1319223;48,1604;057
RI;057007;Borgorose;Borgorose;;NO;B008;42,1928238;13,2317604;145,9487;057
RI;057008;"Borgo Velino";"Borgo Velino";;NO;A996;42,4056768;13,0582515;18,5433;057
RI;057009;Cantalice;Cantalice;;NO;B627;42,4682146;12,9033933;37,5873;057
RI;057010;"Cantalupo in Sabina";"Cantalupo in Sabina";;NO;B631;42,3061611;12,6480385;10,4495;057
RI;057011;Casaprota;Casaprota;;NO;B934;42,2519188;12,8038662;14,8115;057
RI;057012;Casperia;Casperia;;NO;A472;42,3379368;12,6701805;25,0548;057
RI;057013;"Castel di Tora";"Castel di Tora";;NO;C098;42,2148863;12,9654625;15,0187;057
RI;057014;"Castelnuovo di Farfa";"Castelnuovo di Farfa";;NO;C224;42,2319246;12,7430426;8,9306;057
RI;057015;"Castel Sant'Angelo";"Castel Sant'Angelo";;NO;C268;42,3948143;13,0295894;31,4602;057
RI;057016;Cittaducale;Cittaducale;;NO;C746;42,3864345;12,9481735;71,3539;057
RI;057017;Cittareale;Cittareale;;NO;C749;42,6174990;13,1594260;59,2322;057
RI;057018;"Collalto Sabino";"Collalto Sabino";;NO;C841;42,1361438;13,0478814;22,3820;057
RI;057019;"Colle di Tora";"Colle di Tora";;NO;C857;42,2090351;12,9491438;14,7769;057
RI;057020;Collegiove;Collegiove;;NO;C859;42,1754281;13,0385277;9,9551;057
RI;057021;Collevecchio;Collevecchio;;NO;C876;42,3355572;12,5525391;26,8236;057
RI;057022;"Colli sul Velino";"Colli sul Velino";;NO;C880;42,4988945;12,7814502;12,3847;057
RI;057023;Concerviano;Concerviano;;NO;C946;42,3232975;12,9855735;21,5428;057
RI;057024;Configni;Configni;;NO;C959;42,4235834;12,6423855;23,0148;057
RI;057025;Contigliano;Contigliano;;NO;C969;42,4108288;12,7663796;53,6338;057
RI;057026;Cottanello;Cottanello;;NO;D124;42,4060405;12,6864862;37,1594;057
